Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
313,Volkswagen,Vento,2021,Diesel,Automatic,1006333.17,17.7,1598,5,4745.27
314,Hyundai,i10,2020,Petrol,Automatic,567718.11,19.4,998,5,3018.52
315,Volkswagen,Polo,2016,Diesel,Automatic,1192852.85,17.7,999,5,4204.64
316,Hyundai,Creta,2017,Petrol,Manual,1797157.07,16.3,1497,5,4911.64
317,Skoda,Kushaq,2020,Petrol,Automatic,1439918.22,16.8,1498,5,7187.55
318,Toyota,Urban Cruiser,2017,Petrol,Automatic,1164638.63,17.8,1462,5,2805.64
319,Toyota,Innova Crysta,2019,Petrol,Automatic,2385816.31,15.9,2393,7,8138.64
320,Maruti Suzuki,Ertiga,2022,Diesel,Manual,1249147.21,20.7,1462,7,5586.72
321,Hyundai,Verna,2023,Petrol,Manual,1539366.09,17.6,1497,5,5763.12
322,Volkswagen,Polo,2020,Diesel,Automatic,1077980.34,17.0,999,5,4077.43
323,Volkswagen,Vento,2024,Petrol,Manual,1131142.65,17.3,1598,5,5150.8
324,Volkswagen,Taigun,2017,Diesel,Automatic,1418611.22,15.4,1498,5,5255.28
325,Hyundai,Creta,2015,Diesel,Automatic,1682277.66,17.6,1497,5,6388.82
326,Toyota,Innova Crysta,2020,Diesel,Manual,2323103.0,15.7,2393,7,7934.09
327,Maruti Suzuki,Ertiga,2021,Petrol,Automatic,1186301.54,18.0,1462,7,5575.1
328,Skoda,Octavia,2015,Diesel,Manual,2725892.34,15.4,1968,5,7363.43
329,Kia,Seltos,2024,Petrol,Automatic,1500943.93,17.9,1497,5,6677.17
330,Tata Motors,Tiago,2020,Diesel,Automatic,682002.06,21.8,1199,5,2721.93
331,Volkswagen,Vento,2017,Petrol,Manual,1060509.86,16.1,1598,5,5159.44
332,Volkswagen,Polo,2023,Petrol,Manual,892563.19,18.6,999,5,3949.51
333,Skoda,Octavia,2022,Diesel,Manual,2978663.46,15.4,1968,5,9451.39
334,Kia,Sonet,2017,CNG,Automatic,1397157.23,20.4,998,5,4711.01
335,Kia,Carnival,2020,Petrol,Manual,2832433.36,14.0,2199,7,10548.4
336,Maruti Suzuki,Swift,2023,Petrol,Manual,859789.85,21.4,1197,5,3298.24
337,Tata Motors,Altroz,2023,Petrol,Automatic,1023406.38,18.6,1199,5,3727.53
338,Maruti Suzuki,Swift,2023,Diesel,Automatic,825195.31,23.1,1197,5,3912.02
339,Maruti Suzuki,Swift,2018,Diesel,Automatic,729139.6,23.1,1197,5,2953.6
340,Tata Motors,Tiago,2017,Diesel,Manual,763412.07,20.3,1199,5,2563.53
341,Toyota,Camry,2017,Diesel,Automatic,4356324.23,16.5,2487,5,10508.03
342,Renault,Triber,2016,Petrol,Automatic,852642.98,19.5,999,7,4583.51
343,Maruti Suzuki,Dzire,2023,Diesel,Manual,1040684.16,20.6,1197,5,3258.24
344,Hyundai,Verna,2020,Petrol,Manual,1166791.59,19.0,1497,5,5227.74
345,Hyundai,Venue,2020,Petrol,Automatic,970388.81,18.5,998,5,4338.26
346,Tata Motors,Nexon,2019,Electric,Manual,979210.29,20.8,1497,5,5389.16
347,Kia,Sonet,2024,Petrol,Automatic,1011094.65,19.4,998,5,4811.68
348,Hyundai,Venue,2019,Petrol,Manual,885408.03,20.4,998,5,4039.64
349,Maruti Suzuki,WagonR,2018,Petrol,Manual,604888.85,24.0,998,5,2582.05
350,Skoda,Superb,2023,Petrol,Manual,3532795.45,13.1,1984,5,8189.76
351,Volkswagen,Vento,2020,Diesel,Manual,1058044.68,18.5,1598,5,5198.08
352,Kia,EV6,2015,Diesel,Manual,6433273.17,521.3,2397,5,9680.32
353,Renault,Kwid,2016,Diesel,Automatic,486211.91,22.0,999,5,2654.67
354,Volkswagen,Vento,2015,Petrol,Manual,1074496.85,18.6,1598,5,3921.13
355,Hyundai,Creta,2020,Petrol,Automatic,1437464.34,18.2,1497,5,5780.36
356,Renault,Lodgy,2023,Petrol,Automatic,1126973.78,20.2,1461,7,3820.71
357,Volkswagen,Vento,2021,Diesel,Automatic,924450.09,17.1,1598,5,5217.66
358,Kia,Sonet,2019,CNG,Automatic,1368252.57,20.6,998,5,3678.06
359,Mahindra,XUV300,2017,Electric,Automatic,1161424.69,17.5,1197,5,5146.02
360,Skoda,Octavia,2015,Diesel,Automatic,2713271.21,15.8,1968,5,10668.29
361,Mahindra,Thar,2021,Petrol,Manual,1366602.77,13.6,2184,4,7735.94
362,Hyundai,Verna,2018,Petrol,Manual,1025992.42,19.1,1497,5,5938.78
363,Honda,Amaze,2016,Petrol,Manual,895232.6,19.6,1199,5,4389.03
364,Tata Motors,Tiago,2021,Diesel,Manual,637521.11,22.8,1199,5,3540.34
365,Hyundai,i20,2017,Petrol,Manual,877361.69,21.4,1197,5,3624.22
366,Honda,Civic,2020,Petrol,Manual,2263974.13,16.5,1799,5,6354.52
367,Honda,WR-V,2023,Petrol,Manual,943641.94,19.4,1199,5,4375.14
368,Maruti Suzuki,Dzire,2018,CNG,Automatic,936608.3,20.4,1197,5,3771.13
369,Kia,Seltos,2024,Diesel,Automatic,1737155.3,18.9,1497,5,6321.07
370,Toyota,Camry,2020,Petrol,Manual,4115887.8,16.4,2487,5,10093.91
371,Tata Motors,Tiago,2024,Diesel,Automatic,580578.53,22.6,1199,5,3027.21
372,Skoda,Superb,2021,Petrol,Manual,3477201.61,15.4,1984,5,9659.53
373,Skoda,Kushaq,2015,Petrol,Manual,1510459.15,16.7,1498,5,7428.03
374,Toyota,Innova Crysta,2016,Diesel,Automatic,2506594.07,16.3,2393,7,8100.69
375,Renault,Kiger,2016,Petrol,Automatic,776470.73,20.5,999,5,3249.4
376,Skoda,Slavia,2017,Petrol,Automatic,1529533.11,17.6,1498,5,6448.64
377,Skoda,Superb,2022,Diesel,Manual,3537193.12,15.6,1984,5,11207.81
378,Honda,Civic,2022,Petrol,Manual,2124862.25,17.0,1799,5,6376.94
379,Volkswagen,Vento,2024,Petrol,Automatic,1181916.7,16.0,1598,5,5577.36
380,Hyundai,i20,2020,Diesel,Automatic,841296.39,22.0,1197,5,4841.2
381,Skoda,Octavia,2016,Petrol,Automatic,2399276.82,14.8,1968,5,10371.71
382,Volkswagen,Tiguan,2018,Petrol,Manual,3356560.57,12.7,1984,5,10183.82
383,Renault,Triber,2017,Petrol,Manual,775467.06,18.5,999,7,3603.82
384,Toyota,Fortuner,2022,Petrol,Manual,4230921.17,12.4,2755,7,10217.09
385,Maruti Suzuki,WagonR,2020,Petrol,Automatic,640442.5,23.0,998,5,2886.14
386,Volkswagen,Virtus,2023,Diesel,Manual,1175948.43,17.9,1498,5,5105.33
387,Honda,WR-V,2016,Diesel,Automatic,1040290.94,19.3,1199,5,3297.09
388,Mahindra,XUV700,2016,Diesel,Automatic,2556214.46,16.8,1997,5,6498.04
389,Toyota,Urban Cruiser,2020,Petrol,Automatic,952651.36,19.3,1462,5,3320.92
390,Skoda,Slavia,2021,Diesel,Manual,1712829.58,15.2,1498,5,7137.03
391,Mahindra,XUV700,2023,Petrol,Manual,1829716.63,16.9,1997,5,6688.71
392,Toyota,Camry,2016,Petrol,Automatic,4392211.43,17.2,2487,5,10018.16
393,Toyota,Glanza,2024,Petrol,Manual,893123.01,19.6,1197,5,3904.52
394,Volkswagen,Virtus,2022,Petrol,Manual,1354294.83,18.2,1498,5,6215.74
395,Renault,Kwid,2023,Diesel,Automatic,480714.96,23.3,999,5,2656.06
396,Tata Motors,Nexon,2020,Petrol,Manual,859864.65,20.1,1497,5,5384.72
397,Mahindra,Bolero,2015,Petrol,Automatic,1050280.01,16.3,1493,7,5547.2
398,Toyota,Glanza,2022,Petrol,Manual,704910.15,19.7,1197,5,3568.17
399,Maruti Suzuki,Baleno,2016,CNG,Automatic,882740.77,21.6,1197,5,3200.58
400,Tata Motors,Punch,2018,Electric,Automatic,818266.78,20.8,1199,5,3921.32
401,Honda,City,2016,Diesel,Automatic,1419594.07,18.8,1498,5,4900.01
402,Skoda,Slavia,2017,Diesel,Automatic,1166083.31,16.5,1498,5,6148.71
403,Honda,Amaze,2015,Petrol,Manual,872964.11,20.2,1199,5,3226.22
404,Volkswagen,Vento,2017,Diesel,Automatic,937192.23,17.5,1598,5,4042.84
405,Kia,Carens,2016,Petrol,Manual,1688715.15,18.5,1497,7,7971.48
406,Honda,City,2017,Petrol,Manual,1210237.71,18.9,1498,5,5761.66
407,Tata Motors,Altroz,2019,Petrol,Manual,1045173.2,18.2,1199,5,4060.32
408,Honda,WR-V,2021,Petrol,Automatic,1089952.06,20.4,1199,5,3504.16
409,Honda,Jazz,2023,Petrol,Automatic,947564.82,19.0,1199,5,4526.73
410,Renault,Kiger,2019,Diesel,Manual,926762.89,20.4,999,5,3225.41
411,Maruti Suzuki,WagonR,2024,Petrol,Automatic,773745.01,24.0,998,5,3051.88
412,Renault,Triber,2017,Diesel,Automatic,963928.53,18.3,999,7,3795.83
413,Kia,Carnival,2021,Diesel,Automatic,2443684.99,15.4,2199,7,9244.38
414,Skoda,Kushaq,2023,Petrol,Manual,1159819.5,15.6,1498,5,5202.69
415,Toyota,Urban Cruiser,2019,Petrol,Manual,1135448.8,17.1,1462,5,3798.16
416,Volkswagen,Polo,2021,Diesel,Automatic,891755.45,19.0,999,5,5370.09
417,Mahindra,Bolero,2020,CNG,Automatic,1205628.18,15.4,1493,7,5600.59
418,Honda,Civic,2016,Petrol,Automatic,2176225.37,16.3,1799,5,7500.26
419,Skoda,Superb,2019,Petrol,Manual,3439666.59,15.7,1984,5,9455.72
420,Skoda,Rapid,2019,Petrol,Manual,1063934.47,15.4,1197,5,4198.47
421,Toyota,Fortuner,2015,Diesel,Manual,3527895.67,13.5,2755,7,11486.17
422,Hyundai,Verna,2015,Petrol,Automatic,1413843.09,18.2,1497,5,4429.99
423,Kia,EV6,2023,Petrol,Automatic,6477785.0,523.0,2397,5,13637.73
424,Volkswagen,Virtus,2021,Diesel,Automatic,1394885.77,17.3,1498,5,5040.59
425,Tata Motors,Tiago,2019,Diesel,Manual,639340.71,21.1,1199,5,3238.0
426,Hyundai,Verna,2018,Petrol,Manual,1528584.65,19.3,1497,5,5783.21
427,Renault,Kiger,2021,Petrol,Manual,1123807.06,20.0,999,5,3086.76
428,Hyundai,i10,2024,Petrol,Automatic,774422.62,18.1,998,5,2827.88
429,Hyundai,i10,2016,Petrol,Automatic,736497.08,20.5,998,5,2898.78
430,Maruti Suzuki,Swift,2024,Petrol,Automatic,871941.56,23.3,1197,5,2925.47
431,Hyundai,i10,2023,Petrol,Automatic,793704.28,21.1,998,5,3034.09
432,Kia,Carens,2015,Petrol,Manual,1465026.69,17.0,1497,7,7834.07
433,Kia,Carens,2022,Electric,Manual,1496823.9,18.6,1497,7,7479.9
434,Maruti Suzuki,Baleno,2020,Petrol,Manual,733850.25,20.6,1197,5,3009.04
435,Toyota,Urban Cruiser,2020,Diesel,Manual,1174206.48,17.9,1462,5,2636.06
436,Renault,Kwid,2024,Diesel,Manual,654526.75,24.5,999,5,2433.06
437,Volkswagen,Vento,2019,Electric,Manual,932764.64,17.3,1598,5,5304.52
438,Volkswagen,Vento,2024,Petrol,Automatic,1001939.51,18.3,1598,5,4684.94
439,Hyundai,i10,2016,Petrol,Automatic,688129.51,18.9,998,5,2906.68
440,Renault,Triber,2016,Petrol,Automatic,950784.89,19.3,999,7,4959.45
441,Kia,Sonet,2018,Petrol,Automatic,1151363.95,18.5,998,5,4567.43
442,Renault,Duster,2018,Petrol,Automatic,1002551.76,14.6,1461,5,3877.36
443,Maruti Suzuki,WagonR,2022,Petrol,Manual,643136.05,23.0,998,5,2424.85
444,Renault,Duster,2017,Petrol,Manual,1123200.16,15.5,1461,5,4867.82
445,Volkswagen,Taigun,2022,Petrol,Manual,1916923.43,17.6,1498,5,6850.3
446,Volkswagen,Tiguan,2022,Petrol,Automatic,3407635.58,12.5,1984,5,12775.88
447,Volkswagen,Virtus,2022,Petrol,Automatic,1612058.59,17.1,1498,5,7375.8
448,Toyota,Innova Crysta,2023,Petrol,Automatic,2322038.87,15.6,2393,7,9201.52
449,Kia,EV6,2020,Petrol,Automatic,6353124.24,504.9,2397,5,11171.3
450,Mahindra,XUV300,2021,Petrol,Automatic,1160913.3,19.2,1197,5,4664.22
451,Renault,Lodgy,2019,Electric,Automatic,904544.88,21.3,1461,7,4245.11
452,Mahindra,XUV700,2016,Diesel,Manual,2194382.44,17.7,1997,5,6537.13
453,Mahindra,Bolero,2023,Diesel,Automatic,1096224.99,16.2,1493,7,4892.16
454,Mahindra,Thar,2018,Petrol,Automatic,1515274.62,14.0,2184,4,7206.09
455,Honda,Civic,2017,CNG,Automatic,2052585.25,14.2,1799,5,6257.12
456,Kia,EV6,2021,Petrol,Manual,6194538.21,510.2,2397,5,10193.36
457,Kia,Sonet,2022,Diesel,Automatic,951366.39,18.1,998,5,4697.91
458,Volkswagen,Vento,2020,Petrol,Automatic,1012621.72,18.8,1598,5,5695.04
459,Volkswagen,Virtus,2022,Petrol,Manual,1675981.99,18.7,1498,5,6195.02
460,Maruti Suzuki,Ertiga,2017,Petrol,Automatic,1044573.77,19.4,1462,7,4755.86
461,Toyota,Glanza,2022,Diesel,Automatic,757378.61,20.2,1197,5,2986.03
462,Renault,Lodgy,2023,Petrol,Automatic,1190522.9,22.0,1461,7,3962.78
463,Renault,Triber,2021,Petrol,Automatic,905197.06,18.1,999,7,4428.66
464,Maruti Suzuki,Dzire,2024,Petrol,Automatic,973966.2,21.9,1197,5,4758.4
465,Tata Motors,Nexon,2017,Diesel,Automatic,1424314.4,19.6,1497,5,4130.37
466,Mahindra,XUV700,2016,Petrol,Automatic,1611684.4,15.1,1997,5,7881.64
467,Kia,Seltos,2024,Petrol,Automatic,1488180.97,16.9,1497,5,6193.32
468,Renault,Duster,2018,Petrol,Automatic,1152446.41,15.9,1461,5,3929.99
469,Toyota,Fortuner,2022,Diesel,Manual,5086440.26,12.3,2755,7,11726.07
470,Honda,Jazz,2023,Petrol,Manual,880019.29,17.4,1199,5,4556.21
471,Tata Motors,Tiago,2018,Diesel,Automatic,674472.1,21.2,1199,5,3814.6
472,Skoda,Kushaq,2017,Diesel,Automatic,1880114.9,17.1,1498,5,6571.34
473,Mahindra,XUV300,2018,Diesel,Automatic,1081533.76,18.1,1197,5,3977.1
474,Renault,Kwid,2015,Diesel,Automatic,634735.35,22.4,999,5,2225.13
475,Tata Motors,Harrier,2020,Diesel,Manual,1778904.64,18.0,2184,7,6079.03
476,Kia,Seltos,2022,Petrol,Automatic,1415160.14,16.0,1497,5,6851.77
477,Tata Motors,Tiago,2020,Petrol,Manual,638310.91,22.5,1199,5,3179.26
478,Hyundai,Venue,2023,Diesel,Automatic,816070.21,19.4,998,5,4667.74
479,Volkswagen,Taigun,2019,Petrol,Manual,1432821.36,17.7,1498,5,6945.86
480,Kia,Seltos,2024,Petrol,Automatic,1638018.47,16.3,1497,5,5618.25
481,Volkswagen,Vento,2021,Petrol,Automatic,1153123.3,16.2,1598,5,5484.35
482,Toyota,Fortuner,2015,Petrol,Automatic,3946221.87,14.1,2755,7,12262.02
483,Tata Motors,Altroz,2016,Petrol,Manual,861442.97,19.6,1199,5,3943.48
484,Skoda,Kushaq,2019,Petrol,Manual,1720345.59,15.0,1498,5,6682.91
485,Toyota,Glanza,2017,Petrol,Automatic,710898.07,19.7,1197,5,3320.08
486,Honda,City,2016,Petrol,Automatic,1555577.78,18.7,1498,5,4194.47
487,Maruti Suzuki,Baleno,2021,Diesel,Automatic,789246.28,21.4,1197,5,3912.7
488,Kia,Carens,2021,Petrol,Manual,1145113.73,15.2,1497,7,7399.96
489,Volkswagen,Taigun,2019,Petrol,Manual,1198129.08,17.9,1498,5,6235.42
490,Mahindra,XUV300,2019,Petrol,Manual,1199203.23,17.5,1197,5,3731.51
491,Maruti Suzuki,Dzire,2015,Diesel,Automatic,1003387.53,22.4,1197,5,4484.74
492,Renault,Kwid,2015,Petrol,Automatic,496966.73,23.9,999,5,2336.63
493,Honda,Amaze,2017,Petrol,Manual,872368.17,21.6,1199,5,3709.12
494,Hyundai,Venue,2019,Petrol,Automatic,775162.22,20.7,998,5,4405.78
495,Volkswagen,Vento,2019,Petrol,Automatic,1170336.39,17.0,1598,5,5135.99
496,Kia,Seltos,2023,CNG,Automatic,1252627.06,18.7,1497,5,6845.85
497,Skoda,Superb,2018,Petrol,Manual,3659392.22,15.8,1984,5,9255.63
498,Hyundai,Venue,2015,Petrol,Manual,761482.58,19.2,998,5,3671.27
499,Kia,Carens,2023,Diesel,Automatic,1255209.54,18.6,1497,7,7934.37
500,Toyota,Innova Crysta,2021,Diesel,Automatic,2651298.23,16.3,2393,7,8880.56
501,Tata Motors,Harrier,2017,Diesel,Automatic,1714835.13,17.3,2184,7,5881.49
502,Maruti Suzuki,Swift,2022,Petrol,Manual,934247.36,21.7,1197,5,3186.98
503,Kia,Carnival,2015,Petrol,Manual,2572621.23,13.0,2199,7,10962.35
504,Toyota,Fortuner,2022,Petrol,Automatic,4079589.6,13.5,2755,7,12044.21
505,Honda,Amaze,2020,Diesel,Manual,736206.17,21.6,1199,5,3347.84
506,Skoda,Kushaq,2017,Diesel,Automatic,1389930.79,15.3,1498,5,5877.41
507,Maruti Suzuki,Baleno,2023,Petrol,Manual,981792.68,20.5,1197,5,3696.13
508,Hyundai,i10,2016,Diesel,Manual,716907.19,20.6,998,5,2540.76
509,Hyundai,i10,2022,Petrol,Manual,770177.28,21.4,998,5,2858.76
510,Tata Motors,Punch,2020,Petrol,Automatic,988619.85,19.8,1199,5,4060.23
511,Kia,EV6,2021,Diesel,Automatic,6438369.25,503.5,2397,5,11357.23
512,Toyota,Innova Crysta,2021,Petrol,Manual,2257528.28,16.2,2393,7,7818.5
513,Volkswagen,Taigun,2016,Petrol,Manual,1807756.8,16.4,1498,5,7278.09
514,Hyundai,Verna,2020,Diesel,Automatic,1038988.04,18.4,1497,5,6110.27
515,Honda,City,2017,Petrol,Manual,1138589.24,18.2,1498,5,5949.62
516,Toyota,Glanza,2021,Petrol,Manual,886059.59,20.3,1197,5,3472.38
517,Toyota,Fortuner,2015,Diesel,Automatic,3505067.16,14.3,2755,7,13996.42
518,Renault,Lodgy,2015,Diesel,Manual,1134005.67,21.9,1461,7,3883.6
519,Maruti Suzuki,Baleno,2024,Petrol,Automatic,998600.74,21.8,1197,5,3090.33
520,Toyota,Innova Crysta,2024,Petrol,Automatic,2283121.86,14.5,2393,7,7232.21
521,Honda,Civic,2022,Electric,Manual,1725273.55,14.7,1799,5,5601.68
522,Honda,Jazz,2020,Electric,Automatic,849174.25,17.8,1199,5,4193.33
523,Renault,Lodgy,2015,Petrol,Manual,994448.39,20.1,1461,7,4805.33
524,Skoda,Rapid,2021,Petrol,Automatic,860216.1,16.7,1197,5,4432.62
525,Maruti Suzuki,Dzire,2021,Diesel,Automatic,868648.03,22.3,1197,5,4086.77
526,Mahindra,XUV700,2019,Petrol,Manual,2133854.72,15.7,1997,5,6433.15
527,Skoda,Octavia,2019,Petrol,Manual,3078655.98,15.4,1968,5,7497.84
528,Skoda,Slavia,2024,Diesel,Manual,1301712.53,15.8,1498,5,6936.46
529,Tata Motors,Altroz,2021,Petrol,Automatic,846369.29,18.2,1199,5,4243.42
530,Toyota,Camry,2015,Petrol,Manual,4372161.96,16.9,2487,5,9177.51
531,Tata Motors,Altroz,2018,Petrol,Automatic,915246.34,19.1,1199,5,4099.16
532,Toyota,Glanza,2020,Diesel,Manual,768933.03,20.6,1197,5,4100.1
533,Hyundai,Verna,2019,Diesel,Automatic,1545701.39,19.2,1497,5,4931.49
534,Kia,Sonet,2015,Petrol,Manual,1273431.72,19.8,998,5,3821.19
535,Volkswagen,Vento,2024,Diesel,Manual,915688.75,17.8,1598,5,5726.59
536,Maruti Suzuki,Dzire,2019,Petrol,Automatic,993066.37,21.6,1197,5,4382.64
537,Renault,Triber,2017,Diesel,Manual,896596.88,17.1,999,7,4852.68
538,Tata Motors,Harrier,2015,Diesel,Automatic,1915189.37,15.1,2184,7,5606.92
539,Renault,Kwid,2019,Petrol,Manual,597971.75,22.3,999,5,2731.95
540,Mahindra,Bolero,2018,Petrol,Manual,908168.18,16.0,1493,7,5923.22
541,Maruti Suzuki,WagonR,2016,Petrol,Automatic,684644.29,24.5,998,5,2935.88
542,Mahindra,Thar,2019,Petrol,Manual,1489010.94,15.5,2184,4,6229.56
543,Tata Motors,Tiago,2022,Diesel,Automatic,757455.74,22.6,1199,5,3204.6
544,Skoda,Superb,2021,Petrol,Manual,3402092.25,14.6,1984,5,7848.31
545,Skoda,Superb,2019,Diesel,Automatic,3222877.16,15.1,1984,5,8547.99
546,Volkswagen,Virtus,2020,Electric,Manual,1709329.97,17.9,1498,5,6301.61
547,Maruti Suzuki,Ertiga,2016,Petrol,Manual,959490.57,20.6,1462,7,4728.31
548,Toyota,Urban Cruiser,2022,Petrol,Manual,1015556.83,19.7,1462,5,2900.59
549,Maruti Suzuki,Swift,2015,Petrol,Manual,861248.6,23.6,1197,5,3995.13
550,Honda,Amaze,2016,Diesel,Automatic,837656.34,20.6,1199,5,4270.6
551,Kia,Sonet,2020,Petrol,Manual,1118466.74,20.0,998,5,3808.18
552,Skoda,Kushaq,2023,Petrol,Manual,1153587.44,16.7,1498,5,6897.15
553,Kia,Carens,2019,Petrol,Manual,1437097.77,17.7,1497,7,6366.19
554,Volkswagen,Virtus,2022,Petrol,Manual,1441138.61,18.0,1498,5,6228.43
555,Skoda,Octavia,2021,Diesel,Manual,3069463.94,15.3,1968,5,10035.62
556,Volkswagen,Polo,2024,Diesel,Automatic,992625.19,19.0,999,5,4450.93
557,Hyundai,i20,2021,Petrol,Automatic,976859.5,19.6,1197,5,5216.42
558,Skoda,Superb,2018,Electric,Manual,3294494.02,15.7,1984,5,9740.63
559,Volkswagen,Tiguan,2021,Diesel,Automatic,3573018.54,12.3,1984,5,13002.56
560,Toyota,Fortuner,2016,CNG,Automatic,4121565.27,14.3,2755,7,9857.14
561,Skoda,Slavia,2018,Petrol,Automatic,1238352.2,15.9,1498,5,6201.52
562,Renault,Kwid,2016,Petrol,Manual,651216.62,23.1,999,5,2145.13
563,Honda,Civic,2019,Petrol,Manual,2070693.14,15.5,1799,5,5662.79
564,Toyota,Fortuner,2017,Petrol,Automatic,4172152.08,12.3,2755,7,12985.49
565,Renault,Kiger,2015,Petrol,Automatic,1063191.45,18.0,999,5,3172.47
566,Renault,Triber,2020,Diesel,Manual,992751.75,18.6,999,7,3894.92
567,Toyota,Glanza,2015,Petrol,Automatic,718049.79,20.2,1197,5,4199.64
568,Hyundai,i10,2021,Diesel,Automatic,614181.91,19.9,998,5,2205.78
569,Tata Motors,Altroz,2022,Petrol,Automatic,985082.83,20.0,1199,5,3610.43
570,Mahindra,XUV300,2019,Diesel,Manual,843353.16,17.1,1197,5,4135.59
571,Honda,Amaze,2024,CNG,Automatic,786423.93,21.0,1199,5,4268.23
572,Hyundai,Verna,2023,Diesel,Manual,1374694.06,18.6,1497,5,5227.05
573,Mahindra,Scorpio-N,2018,Petrol,Automatic,2245247.09,14.7,2184,7,7488.3
574,Maruti Suzuki,WagonR,2022,Petrol,Manual,731643.45,22.8,998,5,2278.0
575,Renault,Kiger,2023,Diesel,Manual,1111824.37,18.3,999,5,3111.15
576,Hyundai,Creta,2022,Petrol,Automatic,1546633.82,18.1,1497,5,4928.58
577,Tata Motors,Punch,2020,Petrol,Automatic,900272.39,19.9,1199,5,3643.98
578,Mahindra,XUV700,2020,Petrol,Automatic,2367487.81,16.6,1997,5,8184.06
579,Hyundai,i10,2020,Petrol,Automatic,761900.22,21.1,998,5,2257.37
580,Honda,WR-V,2019,Diesel,Automatic,983023.46,18.0,1199,5,4500.77
581,Skoda,Superb,2024,Electric,Automatic,3433200.57,13.8,1984,5,8687.32
582,Honda,Amaze,2022,Diesel,Manual,830394.87,20.6,1199,5,3250.48
583,Skoda,Kushaq,2017,Petrol,Automatic,1150873.95,17.0,1498,5,6465.86
584,Maruti Suzuki,Dzire,2023,Diesel,Manual,846120.31,22.4,1197,5,4653.37
585,Tata Motors,Altroz,2024,Diesel,Manual,1052976.83,18.5,1199,5,3103.93
586,Maruti Suzuki,WagonR,2019,Diesel,Automatic,708838.88,22.9,998,5,2946.36
587,Maruti Suzuki,Dzire,2021,CNG,Automatic,991752.93,21.1,1197,5,4218.53
588,Mahindra,XUV300,2023,Diesel,Manual,923540.28,16.6,1197,5,4960.97
589,Renault,Triber,2022,Diesel,Manual,650845.27,19.7,999,7,4393.66
590,Mahindra,XUV700,2022,Petrol,Manual,2203548.06,16.3,1997,5,5863.06
591,Honda,Amaze,2024,Diesel,Automatic,849139.19,19.2,1199,5,4563.15
592,Honda,Amaze,2020,Petrol,Manual,702986.05,19.0,1199,5,4220.54
593,Maruti Suzuki,Swift,2023,Petrol,Automatic,830639.87,22.8,1197,5,3745.56
594,Renault,Triber,2016,Diesel,Manual,706882.93,17.4,999,7,4222.08
595,Mahindra,XUV300,2023,Petrol,Automatic,1016805.15,19.8,1197,5,3765.35
596,Hyundai,Verna,2024,Electric,Manual,1243140.91,17.2,1497,5,6228.85
597,Renault,Lodgy,2022,Petrol,Automatic,1079274.77,21.2,1461,7,3685.28
598,Volkswagen,Tiguan,2024,Petrol,Manual,3478928.92,13.9,1984,5,14071.35
599,Volkswagen,Tiguan,2016,Petrol,Automatic,3661392.3,15.7,1984,5,9818.83
600,Tata Motors,Nexon,2016,Diesel,Manual,962317.22,18.1,1497,5,5213.16
601,Tata Motors,Nexon,2023,Petrol,Manual,946542.08,18.6,1497,5,4686.24
602,Skoda,Octavia,2015,Petrol,Manual,2563713.31,15.2,1968,5,8823.59
603,Toyota,Innova Crysta,2020,Petrol,Manual,2027159.22,15.3,2393,7,6642.58
604,Hyundai,Venue,2021,Diesel,Manual,1185554.78,18.3,998,5,3396.64
605,Volkswagen,Virtus,2016,Petrol,Manual,1443313.37,18.5,1498,5,6385.57
606,Tata Motors,Nexon,2024,Petrol,Automatic,1193064.19,18.1,1497,5,4149.9
607,Maruti Suzuki,Ertiga,2024,Petrol,Manual,1261212.95,19.0,1462,7,4527.36
608,Honda,Civic,2021,Electric,Manual,2073895.5,14.6,1799,5,5762.1
609,Maruti Suzuki,WagonR,2016,Diesel,Automatic,709528.74,23.6,998,5,2997.77
610,Skoda,Octavia,2024,Petrol,Manual,2528305.93,14.6,1968,5,9686.84
611,Toyota,Innova Crysta,2015,Petrol,Manual,2037002.91,15.5,2393,7,8620.11
612,Maruti Suzuki,Swift,2022,Diesel,Automatic,724092.59,21.2,1197,5,3420.38
613,Tata Motors,Harrier,2019,Diesel,Manual,1952222.75,17.0,2184,7,7651.53
614,Kia,EV6,2020,Petrol,Manual,6461930.88,503.9,2397,5,12080.88
615,Tata Motors,Punch,2023,Petrol,Automatic,713183.9,19.5,1199,5,4231.82
616,Honda,WR-V,2023,Diesel,Manual,1048020.23,18.2,1199,5,3262.09
617,Tata Motors,Nexon,2023,Petrol,Manual,911872.25,18.4,1497,5,4153.43
618,Mahindra,XUV300,2018,Diesel,Manual,909842.95,17.4,1197,5,5148.09
619,Toyota,Innova Crysta,2022,Petrol,Automatic,2682518.5,15.8,2393,7,7734.61
620,Honda,Civic,2024,CNG,Automatic,2197300.4,15.5,1799,5,7548.25
621,Volkswagen,Virtus,2016,Petrol,Manual,1454749.27,18.3,1498,5,5085.74
622,Mahindra,Bolero,2016,Diesel,Manual,955275.36,16.0,1493,7,4513.21
623,Honda,Jazz,2018,Petrol,Automatic,791761.3,16.8,1199,5,3625.41
624,Kia,Seltos,2024,Petrol,Manual,1129116.45,17.6,1497,5,6143.06
